Site,Method,ResponseId,duration,date,language,metadata_Browser,metadata_Version,metadata_Operating_System,metadata_Resolution,NPS,NPS_GROUP,npswhy,Finished,visit_date,motivations_normalroutine,motivations_supportsite,motivations_relax,motivations_spendtime,motivations_show,motivations_showplus2,motivations_fun_group,motivations_education_group,motivations_education_self,motivations_fun_self,motivations_other,motivations_area,motivations_other_text,exprogshow_explo,exprogshow_explo_4_TEXT,OER,oerwhy,why_oerbad_explo_1,why_oerbad_explo_2,why_oerbad_explo_3,why_oerbad_explo_4,why_oerbad_explo_5,why_oerbad_explo_6,why_oerbad_explo_7,why_oerbad_explo_8,why_oerbad_explo_9,why_oerbad_explo_10,why_oerbad_explo_11,why_oerbad_explo_11_TEXT,previsit_health,postvisit_health,explain_health_good,explain_health_bad,how_handson,explo_healthpractice_1,explo_healthpractice_2,explo_healthpractice_3,explo_healthpractice_4,explo_healthpractice_5,explo_healthpractice_6,explo_healthpractice_7,explo_healthpractice_8,entrytime,ed_quality,ent_quality,valuecost,acton_belonging,exgoodorder,staff_helpful,cafe_exp,giftshop_exp,web_helpful,museum_clean,wayfinding,staff_friendly,restrooms,ratings_ctsc_subway,ratings_ctsc_concessions,timing_explo_First_Click,timing_explo_Last_Click,timing_explo_Page_Submit,timing_explo_Click_Count,seedo_explo_1,seedo_explo_4,seedo_explo_10,seedo_explo_11,seedo_explo_12,seedo_explo_13,seedo_explo_5,seedo_explo_6,seedo_explo_7,seedo_explo_8,seedo_explo_9,seedo_explo_8_TEXT,why_sf_explo_1,why_sf_explo_2,why_sf_explo_3,why_sf_explo_4,why_sf_explo_5,why_sf_explo_6,why_sf_explo_7,why_sf_explo_7_TEXT,howhear_explo_1,howhear_explo_4,howhear_explo_5,howhear_explo_6,howhear_explo_7,howhear_explo_8,howhear_explo_9,howhear_explo_10,howhear_explo_11,howhear_explo_12,howhear_explo_3,howhear_explo_3_TEXT,adremember_explo,adaffect_explo,howarrive_explo,howarrive_explo_5_TEXT,groupmembers_explo_1,groupmembers_explo_4,groupmembers_explo_5,groupmembers_explo_6,groupmembers_explo_7,groupmembers_explo_8,groupmembers_explo_9,groupmembers_explo_3,groupmembers_explo_3_TEXT,language_explo_1,language_explo_4,language_explo_5,language_explo_6,language_explo_7,language_explo_8,language_explo_9,language_explo_10,language_explo_11,language_explo_12,language_explo_13,language_explo_14,language_explo_15,language_explo_16,language_explo_17,language_explo_18,language_explo_19,language_explo_20,language_explo_21,language_explo_22,language_explo_23,language_explo_24,language_explo_3,language_explo_3_TEXT,evermarried_explo,childrenotwith_explo,explo_emergadult,liveinus,zip,non_US,group,lastvisit_covid,lastvisit,howmanyvisits,Nadults,Nchild,race_amind_alask,race_asian,race_afram,race_hisp_lat,race_haw_pacis,race_white,race_other,race_notsay,race_other_text,lgbt,education,education_7_TEXT,income,income_pre,income_covid,disability,dis_mobility,dis_visual,dis_auditory,dis_learning,dis_cognitive,dis_other,dis_notsay,dis_other_text,age,adult1_gender,gender_3_TEXT,adult2_age,adult3_age,adult4_age,adult5_age,adult6_age,adult7_age,adult8_age,adult9_age,adult10_age,adult2_gender,adult3_gender,adult4_gender,adult5_gender,adult6_gender,adult7_gender,adult8_gender,adult9_gender,adult10_gender,adult10plus,child1_age,child2_age,child3_age,child4_age,child5_age,child6_age,child7_age,child8_age,child9_age,child10_age,child1_gender,child2_gender,child3_gender,child4_gender,child5_gender,child6_gender,child7_gender,child8_gender,child9_gender,child10_gender,child10plus,comments,member,AAM_Region,Museum_Type,Size,timezone,month,CY,QR,exittime,staytime0,staytime,day_of_week,weekend,quarter,FY,FYQ,adult1_age,state,race_norace,tot_boy,tot_girl,tot_childgen_other,tot_childgen_notsay,tot_male,tot_female,tot_other,tot_gennotsay,tot_0_3,tot_4_7,tot_8_12,tot_13_17,tot_childage_notsay,tot_childage_dontknow,tot_18_24,tot_25_34,tot_35_44,tot_45_54,tot_55_64,tot_65,tot_agenotsay,tot_agedontknow,zips_explo
the Exploratorium,Staffed,R_3ndOEQcYOM9JKoE, ,3/25/22,EN,Safari iPad,14.1.1,iPad,768x1024,10,Promoter,Had fun and want to come back with my mom,TRUE, , ,Yes, , , , , , , ,Yes, , , , , ,Outstanding, , , , , , , , , , , , , ,Moderately concerned,Fully addressed my concerns, , ,Somewhat comfortable,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use,"Sanitizing ""high touch"" areas and exhibits frequently",Having staff and volunteers enforce face covering guidelines, ,Limiting guests to 50% of normal capacity, , ,1:30 PM,10,10,10, ,10,10, , , , , , , , , ,3.286,12.35,14.06,4,Visited the indoor exhibit galleries, , , , , , , , , , , , , ,I live in San Francisco, , , , , ,I have known about the Exploratorium for a long time, , , , , , , , , , , , , ,Driving, , , ,Significant other, , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,Prefer not to say,Yes, ,Yes, , ,My group included locals only, ,5-10 years ago,1,2,0, , , , , ,White, , , ,Yes,Some college, , ,Prefer not to say, ,No, , , , , , , , ,33,Non-binary, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,March,2022,tablet,15:58:31,8911,2-3 hrs,Friday,M-F,1st quarter,22,Jan-Mar 2022,25-34, ,race identified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0, 
the Exploratorium,Staffed,R_2ePvs7n9EpUDpIf,663.606,3/25/22,EN,Safari iPad,14.1.1,iPad,768x1024,10,Promoter,So much fun. Lots to explore,TRUE, , , , , , , ,Yes, ,Yes, , , , , , ,Outstanding, , , , , , , , , , , , , ,A little concerned,Fully addressed my concerns,Vaccine and mask required., ,Somewhat comfortable,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use, , ,Limiting the number of guests by making reservations for a specific date and time to visit,Limiting guests to 50% of normal capacity, , ,12:00 PM,10,10,10, ,10,8, , , , , , , , , ,4.012,12.785,13.383,8,Visited the indoor exhibit galleries,Visited the outdoor exhibit gallery, ,Visited the temporary exhibition - GLOW: Discover the Art of Light, , , , , , , , , , , , , ,Vacation trip, , , , ,I read about it in a travel guide, , , , , , , , , , , ,Public transit, , ,Family (with children), , , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,Yes,Yes, ,Yes,92508, ,My group included out-of-towners only, ,Never,1,1,1, , , , , ,White, , , ,Yes,Graduate degree, , ,"$100,000 - $149,999", ,No, , , , , , , , ,37,Woman, , , , , , , , , , , , , , , , , , , , ,7-Apr, , , , , , , , , ,Boy, , , , , , , , , , ,It was great. Had lots of fun. Wish there was more staff around to explain how things work for kids. Wish there was more places to sit outside to eat. More easily accessible.,2,West,Science,Large,Pacific,March,2022,tablet,16:13:40,15220,4-5 hrs,Friday,M-F,1st quarter,22,Jan-Mar 2022,35-44,California,race identified,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,outside (Bay Area)
the Exploratorium,Staffed,R_Y9LDFb1KRfuiQgh,1170.223,3/25/22,EN,Safari iPad,14.1.1,iPad,768x1024,10,Promoter, ,TRUE, , , , , , , ,Yes, , , , , , , , ,Outstanding, , , , , , , , , , , , , ,Not at all concerned, , , ,Comfortable, , , , , ,Limiting guests to 50% of normal capacity, , ,12:30 PM,10,10,10, ,10,10, , , , , , , , , ,2.778,7.605,8.856,4,Visited the indoor exhibit galleries,Visited the outdoor exhibit gallery, , , , , , , , , , ,Visiting friends or family, , , , , , , ,I have known about the Exploratorium for a long time, , , , , , , , , , , , , ,Driving, , ,Family (with children), , , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , , , , ,Yes,97230, ,My group included out-of-towners only, ,2-5 years ago,1,2,2, , , ,Hispanic or Latino/a/x, ,White, , , ,Prefer not to say,Graduate degree, , ,"$200,000 - $249,999", ,No, , , , , , , , ,39,Woman, ,35-44, , , , , , , , ,Man, , , , , , , , , ,12-Aug,7-Apr, , , , , , , , ,Girl,Girl, , , , , , , , , , ,2,West,Science,Large,Pacific,March,2022,tablet,16:34:23,14663,4-5 hrs,Friday,M-F,1st quarter,22,Jan-Mar 2022,35-44,Oregon,race identified,0,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,outside (Bay Area)
the Exploratorium,Staffed,R_ufbvf4N7ZA3zfEJ,428.912,3/25/22,EN,Safari iPad,14.1.1,iPad,768x1024,9,Promoter, ,TRUE, , , , , , , , , , , , ,Yes, , , ,Excellent,It would have been outstanding if exhibit 5 wasn’t closed., , , , , , , , , , , , ,Not at all concerned, , , ,Somewhat uncomfortable,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use,"Sanitizing ""high touch"" areas and exhibits frequently",Having staff and volunteers enforce face covering guidelines, , , , ,2:15 PM,9,9,5, ,8,9, , , , , , , , , ,1.434,12.72,13.416,5,Visited the indoor exhibit galleries,Visited the outdoor exhibit gallery, , , , , , , , , , ,Visiting friends or family, , , , , , , ,I have known about the Exploratorium for a long time, , , , , , , , , , , , , ,Walking or biking, , , ,Significant other, , , , , , ,English, , ,Cantonese, , , , , , , ,Mandarin, , , , , , , , , , , , ,No,No, ,Yes,91780, ,My group included out-of-towners only, ,5-10 years ago,1,2,0, ,Asian or Asian American, , , , , , , ,No,College degree, , ,"$100,000 - $149,999", ,No, , , , , , , , ,21,Woman, ,18-24, , , , , , , , ,Man, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,March,2022,tablet,16:43:11,8891,2-3 hrs,Friday,M-F,1st quarter,22,Jan-Mar 2022,18-24,California,race identified,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,outside (Bay Area)
the Exploratorium,QR,R_1rcgyUoYGBBXW5R,325.236,3/25/22,EN,Safari iPhone,15.4,iPhone,320x693,10,Promoter,Clean and nice people,TRUE, , , , , , , ,Yes,Yes, , , , , , , ,Outstanding, , , , , , , , , , , , , ,Not at all concerned, , , ,Comfortable,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use, , ,Limiting the number of guests by making reservations for a specific date and time to visit, , , , ,10,10,8, ,10,10,9,9, , , , , , , ,5.979,19.14,19.951,7,Visited the indoor exhibit galleries,Visited the outdoor exhibit gallery, , , , ,Saw a live demonstration / program / film / lecture,Went to one or both of the museum stores,Ate in one of the restaurants, , , , ,To visit the Exploratorium, , , , , , ,I have known about the Exploratorium for a long time, , , , , , , , , , , , , ,Driving, , ,Family (with children), , , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,Yes,Yes, ,Yes,94928, ,My group included locals only, ,1-2 years ago,1,1,2, , , ,Hispanic or Latino/a/x, , , , , ,No,College degree, , ,"$150,000 - $199,999", ,No, , , , , , , , ,49,Woman, , , , , , , , , , , , , , , , , , , , ,12-Aug,12-Aug, , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,March,2022,QR,19:18:11, , ,Friday,M-F,1st quarter,22,Jan-Mar 2022,45-54,California,race identified,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,Sonoma
the Exploratorium,QR,R_scBIXxlf0DbX1F7, ,3/26/22,EN,Safari iPhone,15.3,iPhone,390x844,10,Promoter, ,TRUE, , , , ,Yes, , , ,Yes, , , , , , , ,Excellent,The kids had a ball, , , , , , , , , , , , ,Moderately concerned,Mostly addressed my concerns,"Some of the hand sanitizer stations were out. I felt there should have been more. Also, there were no signs around popular exhibits to maintain 6 feet apart. I also did not see anyone wiping down exhibits in the four hours we were there", ,Somewhat uncomfortable,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use,"Sanitizing ""high touch"" areas and exhibits frequently",Having staff and volunteers enforce face covering guidelines, ,Limiting guests to 50% of normal capacity, , , ,10,10,10, ,10,7, , , , , , , , , ,6.029,17.557,24.33,5,Visited the indoor exhibit galleries,Visited the outdoor exhibit gallery, ,Visited the temporary exhibition - GLOW: Discover the Art of Light, , ,Saw a live demonstration / program / film / lecture, , , , , , ,To visit the Exploratorium, , , , , , ,I have known about the Exploratorium for a long time, , , , , , , , , , , , , ,Driving, , ,Family (with children), , , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,No,Yes, ,Yes, , ,My group included locals and out-of-towners, ,More than 10 years ago,1,2,2, , ,Black or African American, , , , , , ,No,Graduate degree, , ,"$100,000 - $149,999", ,No, , , , , , , , ,50,Woman, ,45-54, , , , , , , , ,Woman, , , , , , , , , ,7-Apr,7-Apr, , , , , , , , ,Girl,Girl, , , , , , , , , , ,2,West,Science,Large,Pacific,March,2022,QR,18:10:24, , ,Saturday,Sat/Sun,1st quarter,22,Jan-Mar 2022,45-54, ,race identified,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0, 
the Exploratorium,Staffed,R_2wKVujgEiaJd4uT,274.004,4/14/22,ES,Safari iPad,15.3,iPad,768x1024,10,Promoter, ,TRUE, , , , , , , , , , ,Yes, , , , , ,Outstanding, , , , , , , , , , , , , ,Not at all concerned, , , ,Comfortable, , , , , , , , ,10:15 AM,10,10,10, ,10,10,10,10, , , , , , , ,1.826,5.548,6.228,4, , , , , , , , , , , , , , , , , ,Vacation trip, , , , , , ,Tourist bureau or hotel recommendation, , , , , , , , , ,Public transit, , , ,Significant other, , , , , , , , , , , , , , , , , , , , , , ,Spanish, , , , , , , ,Yes,Yes, ,No,999,Mexico, , , , ,2,2, , , , , , , ,Prefer not to say, ,Yes,Graduate degree, , ,Prefer not to say, ,No, , , , , , , , ,42,Woman, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,April,2022,tablet,14:18:34,14614,4-5 hrs,Thursday,M-F,2nd quarter,22,Apr-Jun 2022,35-44,999,race identified,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outside (Bay Area)
the Exploratorium,Staffed,R_3kzyvsNhUJpR4An,1094.677,4/14/22,EN,Safari iPad,15.3,iPad,768x1024,10,Promoter, ,TRUE, , , , , ,Yes, , , , ,Yes, , , ,Indoor exhibit galleries, ,Outstanding,Divers aged people seems to have fun., , , , , , , , , , , , ,Moderately concerned,Fully addressed my concerns,Releiving, ,Comfortable,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use, , ,Limiting the number of guests by making reservations for a specific date and time to visit, , , ,11:00 AM,10,10,10, ,8,5, , , , , , , , , ,0.971,38.38,39.208,17,Visited the indoor exhibit galleries,Visited the outdoor exhibit gallery,Visited the temporary exhibition - Stories of Change,Visited the temporary exhibition - GLOW: Discover the Art of Light, , , , , , , , , , , , ,Business trip, , , , ,I heard about it from friends/family, , , , , , , , , , , , ,"Ride service (Taxy, Lyft, Uber, etc.)", , , , , , ,No one--I came by myself, , , , , , , , , , , , ,Japanese, , , , , , , , , , , , , , ,Yes,No, ,No,999,Japan,My group included out-of-towners only, ,2-5 years ago,1,1,0, ,Asian or Asian American, , , , , , , ,No,College degree, , ,Prefer not to say, ,No, , , , , , , , ,37,Man, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,April,2022,tablet,14:38:09,13089,3-4 hrs,Thursday,M-F,2nd quarter,22,Apr-Jun 2022,35-44,999,race identified,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outside (Bay Area)
the Exploratorium,Staffed,R_8dHctlCvMYJrTrz,444.28,4/14/22,EN,Safari iPad,15.3,iPad,768x1024,10,Promoter, ,TRUE, , , , ,Yes, , ,Yes, , , , , , , , ,Outstanding, , , , , , , , , , , , , ,Moderately concerned, , , ,Somewhat comfortable,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use,"Sanitizing ""high touch"" areas and exhibits frequently",Having staff and volunteers enforce face covering guidelines,Limiting the number of guests by making reservations for a specific date and time to visit,Limiting guests to 50% of normal capacity, , ,10:45 AM,10,10,10, ,10,10,10,10, , , , , , , ,2.41,17.865,18.881,8,Visited the indoor exhibit galleries,Visited the outdoor exhibit gallery,Visited the temporary exhibition - Stories of Change,Visited the temporary exhibition - GLOW: Discover the Art of Light, , , ,Went to one or both of the museum stores,Ate in one of the restaurants, , , , ,To visit the Exploratorium, , , , , , ,I have known about the Exploratorium for a long time, , , , , , , , , , , , , ,Driving, , ,Family (with children), , , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,No,Yes, ,Yes, , ,My group included locals only, ,5-10 years ago,1,1,1, , , , , ,White, , , ,No,College degree, , ,"More than $300,000", ,No, , , , , , , , , ,Woman, , , , , , , , , , , , , , , , , , , , ,12-Aug, , , , , , , , , ,Girl, , , , , , , , , , , ,2,West,Science,Large,Pacific,April,2022,tablet,14:46:24,14484,4-5 hrs,Thursday,M-F,2nd quarter,22,Apr-Jun 2022,Not reported, ,race identified,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0, 
the Exploratorium,Staffed,R_2aynXoUQUksXngZ,647.728,4/14/22,EN,Safari iPad,15.3,iPad,768x1024,9,Promoter, ,TRUE, , , , ,Yes, , ,Yes, , , , , , , , ,Excellent, , , , , , , , , , , , , ,Not at all concerned, , , ,Comfortable, ,Having hand sanitizer available for guests to use,"Sanitizing ""high touch"" areas and exhibits frequently", , , , , ,10:30 AM,10,10,9, ,7, , , , , , , , , , ,1.196,24.068,26.095,5,Visited the indoor exhibit galleries, , ,Visited the temporary exhibition - GLOW: Discover the Art of Light, , , , , , , , , , , , , ,Vacation trip, , ,I have known about the Exploratorium for a long time, , , , , , , , , , , , , ,Walking or biking, , ,Family (with children), , , , , , , ,English, , , , , , , , , , , , , ,Portuguese, , , , , , , , , ,Yes,Yes, ,Yes, , ,My group included out-of-towners only, ,5-10 years ago,1,3,1, , , ,Hispanic or Latino/a/x, ,White, , , ,No,Graduate degree, , ,"$100,000 - $149,999", ,No, , , , , , , , , ,Woman, ,18-24,45-54, , , , , , , ,Woman,Man, , , , , , , , ,12-Aug, , , , , , , , , ,Girl, , , , , , , , , , , ,2,West,Science,Large,Pacific,April,2022,tablet,14:58:52,16132,4-5 hrs,Thursday,M-F,2nd quarter,22,Apr-Jun 2022,Not reported, ,race identified,0,1,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0, 
the Exploratorium,QR,R_31scm8niahVqk8K,220.544,4/14/22,EN,Safari iPhone,15.3,iPhone,375x667,8,Passive,Love it but too busy,TRUE, , , , ,Yes, , , , , , , , , , , ,Good, , ,It was too crowded,"There were too many kids, and/or unsupervised kids", , , , , , , , , ,A little concerned,Fully addressed my concerns, , ,Somewhat comfortable,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use, , , , , , , ,10,10,6, ,10,8,0,0, , , , , , , ,2.386,6.468,8.415,4,Visited the indoor exhibit galleries, , , , , , , , , , , ,Visiting friends or family, , , , , , , ,I have known about the Exploratorium for a long time, , , , , , , , , , , , , ,Driving, , ,Family (with children), , , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,Yes,Yes, ,Yes,95728, ,My group included locals and out-of-towners, ,2-5 years ago,1,1,2, , , , , ,White, , , ,No,Graduate degree, , ,"$150,000 - $199,999", ,No, , , , , , , , ,54,Woman, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,April,2022,QR,15:13:50, , ,Thursday,M-F,2nd quarter,22,Apr-Jun 2022,45-54,California,race identified,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,outside (Bay Area)
the Exploratorium,QR,R_2QE8hrEmRmEFOM3,356.474,4/14/22,EN,Chrome,100.0.4896.79,Android 12,384x811,10,Promoter, ,TRUE, , , , , , , , , , ,Yes, , , , , ,Outstanding,Knowledge and fin learning for the kids, , , , , , , , , , , , ,Moderately concerned,Fully addressed my concerns, , ,Comfortable, ,Having hand sanitizer available for guests to use, , , , , , , ,10,10,10, ,10,10,10,10, , , , , , , ,15.89,24.447,25.452,5,Visited the indoor exhibit galleries, ,Visited the temporary exhibition - Stories of Change,Visited the temporary exhibition - GLOW: Discover the Art of Light, , , ,Went to one or both of the museum stores, , , , , , , , , ,Vacation trip, , , , ,I read about it in a travel guide, , , , , , , , , , , ,Walking or biking, , ,Family (with children), , , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,Yes,Yes, ,Yes,23456, ,My group included out-of-towners only, ,Never,1,3,0, , ,Black or African American, , , , , , ,No,College degree, , ,"$100,000 - $149,999", ,Yes,Mobility, , , , , , , ,52,Man, ,45-54,18-24, , , , , , , ,Woman,Woman, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,April,2022,QR,15:22:04, , ,Thursday,M-F,2nd quarter,22,Apr-Jun 2022,45-54,Virginia,race identified,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,outside (Bay Area)
the Exploratorium,QR,R_yQHpBoeRoNwWFu9,377.491,4/14/22,EN,Safari iPhone,15.4,iPhone,390x844,8,Passive, ,TRUE, , , , , , , , , , , , ,Yes, , , ,Excellent, , , , , , , , , , , , , ,Not at all concerned, , , ,Unsure,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use,"Sanitizing ""high touch"" areas and exhibits frequently", , , , , , ,10,7,5, ,9,10, , , , , , , , , ,4.151,10.938,12.035,4,Visited the indoor exhibit galleries, ,Visited the temporary exhibition - Stories of Change,Visited the temporary exhibition - GLOW: Discover the Art of Light, , , , , , , , , , , , , ,Vacation trip, , , , ,I read about it in a travel guide, , , , , , , , , , , ,Walking or biking, , , , , , , ,Family (without children), , , , , , , ,German, , , , , , , , , , , , , , , , , , ,No,No, ,No,999,Germany,My group included out-of-towners only, ,Never,1,2,0, , , , , ,White, , , ,No,College degree, , ,"$100,000 - $149,999", ,No, , , , , , , , ,37,Man, ,35-44, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,April,2022,QR,15:34:01, , ,Thursday,M-F,2nd quarter,22,Apr-Jun 2022,35-44,999,race identified,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,outside (Bay Area)
the Exploratorium,QR,R_DvpoOMeOhNrhisF,461.923,4/14/22,EN,Safari iPhone,15.4,iPhone,375x812,10,Promoter, ,TRUE, , , , , , , , , , ,Yes, , , , , ,Good,Support, , , , , , , , , , , , ,A little concerned,Fully addressed my concerns, , ,Somewhat uncomfortable,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use,"Sanitizing ""high touch"" areas and exhibits frequently",Having staff and volunteers enforce face covering guidelines, , , , , ,10,10,9, ,8,10, , , , , , , , , ,5.9,13.637,21.664,4,Visited the indoor exhibit galleries, ,Visited the temporary exhibition - Stories of Change, , , ,Saw a live demonstration / program / film / lecture, , , , , , , , , , ,Vacation trip, , , , ,I read about it in a travel guide, , , , , , , , , , , ,Walking or biking, , , , , , , ,Family (without children), , ,English, , , , ,German, , , , , , , , , , , , , , ,Ukranian, , , ,No,No, ,No,999,Germany,My group included out-of-towners only, ,Never,1,1,0, , , , , ,White, , , ,No,Graduate degree, , ,"$50,000 - $74,999", ,No, , , , , , , , ,37,Woman, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,April,2022,QR,15:34:54, , ,Thursday,M-F,2nd quarter,22,Apr-Jun 2022,35-44,999,race identified,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,outside (Bay Area)
the Exploratorium,QR,R_ZHIgCMABM96arjb,240.03,4/14/22,EN,Safari iPhone,15.3,iPhone,414x896,9,Promoter, ,TRUE, , ,Yes, , , , , ,Yes, , , , , , , ,Outstanding, , , , , , , , , , , , , ,Extremely concerned,Fully addressed my concerns, , ,Comfortable,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use,"Sanitizing ""high touch"" areas and exhibits frequently",Having staff and volunteers enforce face covering guidelines,Limiting the number of guests by making reservations for a specific date and time to visit, , , , ,10,10,10, ,9,10,4, , , , , , , , ,6.517,12.876,20.31,3,Visited the indoor exhibit galleries, , , , , , , , , , , , , , , , ,Vacation trip, , ,I have known about the Exploratorium for a long time, , , , , , , , , , , , , ,Walking or biking, , ,Family (with children), , , , , , , ,English, , , , , , , , , , , , , , , , , , , , , , , ,Yes,Yes, ,Yes,94501, ,My group included locals only, ,1-2 years ago,1,2,1, , , , , , , ,Prefer not to say, ,Prefer not to say,Graduate degree, , ,"More than $300,000", ,No, , , , , , , , ,41,Man, ,35-44, , , , , , , , ,Woman, , , , , , , , , ,7-Apr, , , , , , , , , ,Boy, , , , , , , , , , , ,2,West,Science,Large,Pacific,April,2022,QR,15:43:00, , ,Thursday,M-F,2nd quarter,22,Apr-Jun 2022,35-44,California,race identified,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,Alamdea
the Exploratorium,QR,R_2zxe1WQjEV986Py,476.907,4/14/22,EN,Chrome,100.0.4896.88,Android 10,444x985,10,Promoter, ,TRUE, , , , , , , , , , , , ,Yes, , , ,Outstanding, , , , , , , , , , , , , ,Extremely concerned,Fully addressed my concerns, , ,Comfortable,Requiring a mask or face covering for all guests and staff indoors,Having hand sanitizer available for guests to use,"Sanitizing ""high touch"" areas and exhibits frequently",Having staff and volunteers enforce face covering guidelines, , , , , ,10,10,10, ,10,10, ,10, , , , , , , ,13.757,13.757,19.149,1,Visited the indoor exhibit galleries, , , , , , , , , , , , , , , , ,Vacation trip, , , , , , , , , ,I saw an advertisement, , , , , , ,Walking or biking, , , , , , , ,Family (without children), , , , , , , , , , , , , , , , ,Portuguese, , , , , , , , , ,Yes,No, ,No,999,Brazil,My group included out-of-towners only, ,Never,1,2,0, , , ,Hispanic or Latino/a/x, , , , , ,No,Graduate degree, , ,Don't know, ,No, , , , , , , , ,42,Prefer not to say, ,35-44, , , , , , , , ,Woman, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,West,Science,Large,Pacific,April,2022,QR,15:45:20, , ,Thursday,M-F,2nd quarter,22,Apr-Jun 2022,35-44,999,race identified,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,outside (Bay Area)
